小区编号,小区栋数,小区户数（户）,小区人口数（人）,小区横坐标,小区纵坐标,街道编号,所属区域,最近路口节点,路口路线距离
940,14,1089,3121,66.9897500000012,32.6179999999994,G0030,经开区,348,164.33923531320661
941,12,962,2429,78.7295000000015,44.9699999999993,G0006,经开区,4926,110.48767507306499
942,26,1463,3503,68.4557500000018,30.013333333334,G0024,经开区,2279,131.3239055026957
943,10,836,1794,65.8729999999999,33.6146666666674,G0033,经开区,1986,172.82560750584236
944,10,782,2844,66.5650000000007,36.9856666666664,G0002,经开区,2222,112.99306598184972
945,13,1039,2346,74.68875,32.0143333333339,G0014,经开区,2313,98.5603584410645
946,3,293,701,68.0012500000018,34.6366666666664,G0024,经开区,9169,153.66656566872624
947,8,1138,2874,79.5875000000024,46.1813333333344,G0006,经开区,1603,189.60658503372645
948,17,1500,3096,81.4047500000008,40.5013333333339,G0011,经开区,2342,144.06410486749695
949,4,477,1059,72.1772500000029,32.9476666666674,G0018,经开区,2600,65.63880218230864
950,8,1106,2455,74.5767500000021,39.9053333333323,G0017,经开区,2344,57.60141041469005
951,3,341,1100,80.0812500000028,41.5090000000002,G0008,经开区,4912,84.92317963382435
952,7,452,1644,66.8035000000025,35.6686666666661,G0002,经开区,2223,120.571915270413
953,10,1676,3460,81.6980000000029,47.2276666666668,G0011,经开区,1576,436.99655107292176
954,10,706,1457,82.7632500000028,41.1246666666661,G0011,经开区,7335,63.36604707487283
955,2,259,698,67.8357500000004,37.1516666666665,G0028,经开区,7145,73.74018654065657
956,2,376,1004,80.3915000000011,43.3286666666675,G0042,经开区,14,43.625798931690326
957,19,1221,2822,65.7952500000008,31.7569999999989,G0001,经开区,1989,74.54486446306814
958,10,651,1504,65.9862500000017,34.7403333333342,G0001,经开区,1782,128.31633646745414
959,22,1779,4015,74.448750000002,33.2059999999999,G0014,经开区,2311,14.209261455256152
960,14,1533,3375,78.492500000003,45.1103333333336,G0016,经开区,4926,196.44431148869336
961,2,251,580,66.5662500000011,33.2493333333327,G0001,经开区,1987,190.22662993891157
962,3,460,1228,83.0572500000031,43.4573333333338,G0010,经开区,7369,179.68786360546278
963,2,147,376,77.4855000000017,29.285999999999,G0019,经开区,1738,264.85647902518
964,6,674,1372,74.5767500000021,39.9053333333323,G0017,经开区,2344,57.60141041469005
965,26,1370,3017,74.4320000000016,41.0926666666664,G0016,经开区,2343,90.20793961608108
966,17,1366,3649,82.8455000000012,42.6689999999989,G0010,经开区,4907,103.73798052971327
967,7,598,1218,77.0035,42.1433333333331,G0017,经开区,9776,325.79122330171174
968,3,281,650,66.81575,31.6006666666671,G0001,经开区,1989,268.5500064995348
969,9,707,1904,67.6802500000022,29.3966666666658,G0028,经开区,9168,57.48768704451872
970,7,852,1876,78.492500000003,45.1103333333336,G0016,经开区,4926,196.44431148869336
971,7,709,1437,65.7160000000019,36.2706666666668,G0036,经开区,1985,107.26914559433526
972,6,718,1456,68.6825000000013,28.4343333333344,G0036,经开区,2292,121.36556421657522
973,2,246,657,83.6284999999997,44.301666666667,G0010,经开区,9599,57.961852281768536
974,4,506,1297,78.0712500000007,32.7013333333331,G0019,经开区,1744,210.33005940155414
975,3,227,607,82.6547499999997,41.6059999999992,G0010,经开区,7335,151.14022860895577
976,4,311,830,82.1222500000012,41.1319999999999,G0010,经开区,7335,142.0367763076913
977,6,380,879,65.0677500000008,31.4343333333322,G0035,经开区,2013,149.08600530475965
978,4,319,852,82.5752500000014,42.1150000000002,G0010,经开区,4907,116.68392481858587
979,2,459,935,74.2425000000004,34.5836666666675,G0017,经开区,1766,146.46541664156513
980,4,597,1335,71.4827500000013,32.9516666666668,G0037,经开区,7023,95.60740170361854
981,16,1262,3371,84.5057500000017,42.3743333333325,G0010,经开区,4904,134.3118828867063
982,8,456,1181,65.095000000003,30.3533333333329,G0034,经开区,7154,92.97182992261915
983,10,432,951,75.8767500000026,42.9900000000008,G0016,经开区,7258,30.384307646021696
984,21,1040,2117,74.8555000000017,39.2316666666659,G0037,经开区,2364,166.0461232846396
985,2,359,791,76.5799999999999,43.9063333333323,G0019,经开区,9776,258.4343228115823
986,2,392,877,73.0150000000016,27.6199999999989,G0037,经开区,1085,77.70183174184939
987,4,559,1138,73.731500000001,35.2310000000008,G0037,经开区,1791,30.521894684269483
988,5,437,978,72.2527500000005,35.4026666666674,G0026,经开区,1789,75.4912024662255
989,3,260,582,74.1505000000018,33.0876666666669,G0025,经开区,2312,112.58625564451451
990,2,125,326,73.9180000000026,42.9580000000011,G0005,经开区,2375,130.19667554008552
991,4,233,597,75.7810000000028,42.1916666666675,G0019,经开区,7257,38.90887852940968
992,13,1172,2419,76.6577500000025,41.2033333333331,G0040,经开区,7256,250.25956889957013
993,1,151,403,82.732,43.3726666666677,G0010,经开区,8709,165.8927029504413
994,1,61,139,65.8177500000008,30.2509999999998,G0003,经开区,7155,131.56775656365238
995,4,265,592,75.4705000000016,35.1319999999997,G0025,经开区,1793,76.61290395487609
996,1,132,268,67.7340000000015,28.9763333333326,G0036,经开区,8498,45.59537380026677
997,1,166,337,67.3905000000019,36.2196666666677,G0027,经开区,4161,66.38752803900243
998,3,269,602,70.7445,32.171333333333,G0027,经开区,2263,95.82373699914345
999,4,459,1376,71.5015000000001,34.6856666666658,G0026,经开区,1788,179.14142473227224
1000,1,466,962,77.9837500000014,31.5173333333334,G0040,经开区,1772,110.12898651645222
1001,21,5445,13930,82.0342500000031,48.6170000000001,G0022,经开区,1577,231.81131099253832
1002,1,277,657,76.112000000002,29.9533333333339,G0023,经开区,438,203.36943305304348
1003,4,577,1729,74.0845000000014,33.6260000000005,G0026,经开区,2311,185.84059166720243
1004,5,371,766,77.26525,41.1526666666665,G0040,经开区,7256,437.2016861442276
1005,3,163,422,66.7247500000023,31.816999999999,G0034,经开区,1989,228.20689809456974
1006,2,241,497,76.4200000000024,35.6716666666657,G0040,经开区,1795,185.1077776625634
1007,2,673,1742,65.4955000000008,37.8693333333331,G0034,经开区,2539,58.99524398086788
1008,2,303,784,66.029750000002,37.3073333333333,G0034,经开区,2221,204.8129291925011
1009,1,92,338,68.7207500000007,36.7239999999995,G0027,经开区,2253,225.27772765622572
1010,1,120,441,68.8932500000021,36.3536666666657,G0027,经开区,2253,340.9744628566978
1011,16,1238,3111,82.6255000000025,46.2086666666674,G0020,经开区,1576,329.4166693160108
1012,7,376,982,76.6855,43.4040000000001,G0005,经开区,9776,99.80847422534679
1013,1,520,1204,82.0997500000011,43.477333333333,G0004,经开区,7337,68.85362380527704
1014,1,47,122,65.9920000000014,35.6263333333331,G0034,经开区,1985,129.94927234515865
1015,2,177,651,70.0712500000016,34.866000000001,G0027,经开区,1787,274.2558508191032
1016,4,438,987,83.985000000002,41.5356666666658,G0021,经开区,7336,63.9188690758133
1017,4,125,459,66.8262500000019,37.7330000000005,G0027,经开区,2221,125.41270862419019
1018,1,207,620,72.6777500000004,35.5576666666669,G0026,经开区,1789,131.22930992392878
1019,3,385,799,75.2120000000005,38.224666666667,G0023,经开区,9799,219.84563254978934
1020,3,63,164,65.6430000000015,32.9363333333343,G0034,经开区,347,117.98379390064106
1021,8,850,2220,75.8607500000004,41.1150000000002,G0005,经开区,9792,24.43600767561684
1022,3,194,507,75.626500000002,42.7960000000004,G0041,经开区,24,71.23758488665214
1023,7,251,518,76.9665000000011,42.7999999999997,G0039,经开区,9776,116.98504477259262
1024,5,423,1268,73.5330000000012,39.3383333333333,G0026,经开区,2337,122.65979160481189
1025,6,390,822,80.2217499999998,47.475000000001,G0009,经开区,4929,418.14422163539774
1026,2,177,651,70.1322500000003,35.475333333333,G0027,经开区,1787,245.36988900196465
1027,1,44,162,67.8487500000031,36.7076666666672,G0027,经开区,9811,113.39629749022342
1028,1,312,843,82.3297500000031,42.8036666666666,G0013,经开区,4907,131.50616593891255
1029,5,193,422,74.2097500000014,38.9583333333334,G0026,经开区,2359,244.34646760550726
1030,1,125,374,73.536500000003,35.6003333333324,G0026,经开区,1791,125.91718446596417
1031,1,526,1086,76.6115000000021,38.2226666666673,G0039,经开区,9800,225.03272622493006
1032,1,208,623,74.6545000000012,33.6753333333325,G0026,经开区,2311,156.80318874307864
1033,3,263,543,79.8290000000002,43.5083333333329,G0039,经开区,15,79.1539745498084
1034,1,99,205,76.2895000000015,42.0289999999994,G0039,经开区,7590,126.12847192858163
1035,1,112,336,72.9354999999998,34.8466666666667,G0026,经开区,1790,122.49597120646813
1036,1,128,471,67.4712500000005,35.7686666666671,G0027,经开区,9179,34.484224747535094
1037,8,1534,3122,80.095250000003,50.6106666666663,G0043,经开区,3994,102.98787007751672
1038,134,4282,12106,42.7670000000013,27.9023333333323,F0021,长春新区(高新),259,331.206934806379
1039,23,5023,14147,39.6102500000026,9.52299999999914,F0011,长春新区(高新),5853,187.50751547364456
1040,36,4846,10750,39.7005000000021,12.0099999999989,F0008,长春新区(高新),5975,105.7783391397522
1041,33,3694,8195,40.4282500000015,10.681333333333,F0008,长春新区(高新),5977,387.14707212195066
1042,13,2749,7299,39.7260000000017,8.11333333333408,F0015,长春新区(高新),5854,190.44145851167696
1043,100,5684,12183,37.022750000002,24.9523333333338,F0018,长春新区(高新),576,221.5615636138014
1044,23,3265,7243,36.7982500000004,21.0259999999991,F0008,长春新区(高新),3171,151.11560200702638
1045,37,2720,10095,30.1167500000012,11.530333333333,F0009,长春新区(高新),8175,143.82499953898227
1046,30,5747,12148,28.8342500000027,20.2639999999998,F0022,长春新区(高新),2777,520.1812765734909
1047,70,2273,4872,35.9952500000027,27.2910000000005,F0018,长春新区(高新),50,123.33509580029778
1048,30,1948,4024,46.7630000000021,26.2069999999994,F0003,长春新区(高新),9338,98.4656259565726
1049,80,3752,8042,34.6232500000028,28.4870000000007,F0018,长春新区(高新),8103,215.23602123965696
1050,22,2505,5225,31.3082500000021,8.08666666666606,F0007,长春新区(高新),5835,130.39365132453275
1051,90,2874,7076,34.9895000000018,22.3423333333344,F0020,长春新区(高新),3192,229.24984278731114
1052,15,2613,5450,32.6205000000002,9.62000000000056,F0007,长春新区(高新),5839,161.13787284806673
1053,20,2939,6212,30.37475,21.2813333333344,F0022,长春新区(高新),114,454.01297778839864
1054,21,1445,3206,31.2717500000019,9.09399999999986,F0008,长春新区(高新),5836,126.6374889902028
1055,17,1647,3750,39.8077500000014,18.6603333333342,F0016,长春新区(高新),3241,19.320117781932282
1056,174,3002,6346,32.8992499999998,2.93166666666641,F0022,长春新区(高新),9901,401.1995674933015
1057,10,1072,2740,40.9945,31.6923333333345,F0019,长春新区(高新),137,319.1050196651087
1058,10,1373,3509,41.4727500000005,31.0533333333325,F0019,长春新区(高新),137,90.56709234138697
1059,20,1870,5324,30.2577500000005,19.4980000000011,F0005,长春新区(高新),115,146.21321417681244
1060,13,1194,3193,34.1810000000002,14.3113333333342,F0006,长春新区(高新),5657,161.58616055152666
1061,31,2272,5502,31.343500000002,11.7286666666677,F0028,长春新区(高新),5968,204.1012761937378
1062,20,1478,3742,34.6852500000026,25.8216666666655,F0027,长春新区(高新),2774,137.75023374859776
1063,16,2350,5351,41.3257500000022,20.9643333333342,F0016,长春新区(高新),2856,399.55203876361156
1064,32,1728,4374,35.2755000000009,27.9773333333324,F0027,长春新区(高新),6109,167.28647333203867
1065,58,3773,8591,37.3615000000029,5.54100000000091,F0016,长春新区(高新),7628,100.44145347038933
1066,36,1101,2439,39.7640000000017,26.7679999999994,F0017,长春新区(高新),1295,259.4056053675551
1067,28,1777,4046,41.5435000000031,6.72666666666781,F0016,长春新区(高新),5855,257.6840877671311
1068,16,1207,3085,40.6957500000011,31.7113333333339,F0019,长春新区(高新),249,304.86541091085087
1069,32,3044,7371,33.9102500000017,9.3436666666662,F0028,长春新区(高新),5652,31.184898909608943
1070,16,970,2456,36.0257500000003,26.1526666666659,F0027,长春新区(高新),2866,136.6281656338137
1071,12,2957,7161,32.958500000003,14.9763333333344,F0028,长春新区(高新),9262,240.7668519083998
1072,42,1546,3520,41.4222500000001,17.2963333333342,F0016,长春新区(高新),2967,67.26368622379812
1073,22,584,1294,37.6952500000023,26.118333333334,F0017,长春新区(高新),1300,54.76658705558766
1074,8,454,1284,45.1442499999999,26.1560000000003,F0021,长春新区(高新),7006,76.04111131426177
1075,8,782,1980,34.8080000000017,24.9250000000008,F0027,长春新区(高新),866,259.6225902171003
1076,30,823,1823,41.8935000000005,26.103333333334,F0017,长春新区(高新),4106,134.04796700353458
1077,15,520,1152,42.5585000000019,29.494666666667,F0017,长春新区(高新),138,298.3115803589988
1078,12,1353,3081,41.6607500000019,23.0463333333333,F0016,长春新区(高新),6350,108.97676023851618
1079,18,3995,9152,36.3307500000012,9.35399999999949,F0023,长春新区(高新),5791,244.18362978726267
1080,10,1694,4414,33.9297500000022,15.8913333333336,F0029,长春新区(高新),5911,71.459366442999
1081,15,1226,2532,38.5122500000001,18.643666666667,F0003,长春新区(高新),3177,98.4222519370775
1082,8,790,1670,48.2910000000025,26.9503333333342,F0010,长春新区(高新),325,103.24480353901082
1083,11,812,1860,34.5502500000023,13.7903333333327,F0023,长春新区(高新),5724,215.13756781336554
1084,28,1850,3911,40.1315000000011,17.7689999999989,F0010,长春新区(高新),840,175.18041609464166
1085,10,492,1173,35.9052500000026,26.106000000001,F0024,长春新区(高新),2814,129.55467127762537
1086,15,464,981,45.0177500000031,27.7706666666665,F0010,长春新区(高新),3466,245.29697981337134
1087,12,494,1044,41.6407500000027,15.9216666666661,F0010,长春新区(高新),7114,266.6505682602729
1088,8,472,1055,43.5682499999999,29.4039999999995,F0001,长春新区(高新),1291,155.00969776183095
1089,34,901,2015,40.1542500000005,25.818000000001,F0001,长春新区(高新),1294,275.51520062966404
1090,20,1194,2761,40.6212500000009,29.1043333333339,F0004,长春新区(高新),258,266.84663357936137
1091,12,568,1201,41.1880000000018,14.4649999999989,F0010,长春新区(高新),9692,130.00880448847147
1092,11,1419,3251,30.2475000000015,19.9806666666665,F0023,长春新区(高新),114,95.30438292310657
1093,5,973,2057,40.5455000000003,20.9723333333329,F0010,长春新区(高新),9902,314.08227695990485
1094,10,783,1655,39.4877500000028,22.2683333333341,F0010,长春新区(高新),3196,92.19121604876749
1095,9,1050,2288,40.1315000000011,17.7689999999989,F0012,长春新区(高新),840,175.18041609464166
1096,64,1321,2878,41.4747500000026,8.03466666666708,F0012,长春新区(高新),5854,393.91188099797307
1097,10,253,551,45.3997500000014,28.898333333333,F0012,长春新区(高新),289,126.7285600085357
1098,4,524,1142,45.157500000002,26.1553333333329,F0012,长春新区(高新),7006,71.82663830223412
1099,9,684,1567,34.5757500000019,14.5313333333329,F0023,长春新区(高新),5657,240.46475894691446
1100,8,281,612,44.5799999999998,27.0526666666674,F0012,长春新区(高新),4099,135.11642292510098
1101,7,537,1170,41.0102500000029,15.758333333333,F0012,长春新区(高新),5980,362.0457217540298
1102,6,713,1700,36.2632500000011,21.6909999999994,F0024,长春新区(高新),2834,135.13554155768577
1103,1,527,2156,47.1942500000004,26.8473333333337,F0013,长春新区(高新),326,87.48078491748643
1104,26,1394,3243,48.479750000002,26.2849999999991,F0013,长春新区(高新),325,156.8138902011541
1105,9,689,1578,32.3580000000021,15.6353333333333,F0023,长春新区(高新),5929,66.81543427852732
1106,3,252,586,45.4845000000006,27.1223333333334,F0013,长春新区(高新),292,130.91493978049002
1107,23,850,2589,45.0100000000013,29.7640000000001,F0002,长春新区(高新),289,321.6965229282854
1108,32,982,2284,41.3080000000008,9.36500000000014,F0013,长春新区(高新),5854,590.6283729647948
1109,19,447,999,41.1937500000015,27.3083333333328,F0001,长春新区(高新),1301,405.6701865202223
1110,8,506,1170,40.9972500000002,30.7563333333339,F0004,长春新区(高新),137,260.05804055117056
1111,10,1504,3466,30.7195,12.5416666666662,F0025,长春新区(高新),5976,243.2246683550326
1112,8,987,2353,30.2577500000005,19.4980000000011,F0024,长春新区(高新),115,146.21321417681244
1113,7,1562,3724,38.8837500000001,24.2430000000008,F0024,长春新区(高新),578,39.80815148322867
1114,30,1231,2752,38.9180000000025,29.6873333333328,F0001,长春新区(高新),2869,33.38553363436298
1115,1,192,447,44.9725000000001,27.1833333333333,F0013,长春新区(高新),410,174.01179456330436
1116,42,1275,3040,32.4170000000024,5.19933333333237,F0024,长春新区(高新),5837,507.84593166732475
1117,12,1089,2596,38.9490000000023,26.9789999999996,F0024,长春新区(高新),1295,246.94719292971882
1118,20,1361,2915,48.3212500000008,25.0259999999993,F0014,长春新区(高新),2678,181.13763973748658
1119,28,3321,7112,35.9695000000002,8.70166666666705,F0014,长春新区(高新),5792,218.99343767679457
1120,22,1313,5240,37.3915000000018,22.5716666666666,F0026,长春新区(高新),3166,87.25697567741369
1121,6,150,321,44.5677500000024,28.5063333333326,F0014,长春新区(高新),1291,275.67745765248736
1122,10,1422,5676,38.0165000000012,23.3733333333343,F0026,长春新区(高新),3235,80.30247675188626
1123,47,1248,3306,87.0010000000008,21.3373333333327,H0024,净月区,8673,761.6082343575094
1124,18,1955,4980,65.8410000000025,18.4120000000002,H0042,净月区,7047,147.40135793140385
1125,10,1299,3453,73.3305000000009,18.1876666666672,H0043,净月区,2198,134.96029590956317
1126,33,1193,2722,63.9402500000017,23.6503333333336,H0001,净月区,1916,239.48986116365467
1127,13,973,1997,66.8855000000015,18.6663333333333,H0040,净月区,7054,19.77306846343398
1128,4,715,1467,65.5565000000031,21.1353333333335,H0040,净月区,2008,256.9335193218927
1129,31,1579,3242,65.54225,24.1990000000006,H0040,净月区,1992,261.2049966376622
1130,9,770,1581,67.227250000002,19.9306666666672,H0040,净月区,7041,79.35948821525596
1131,7,1092,2242,71.720250000002,16.3259999999994,H0040,净月区,7426,247.77037822750935
1132,12,878,1824,76.0959999999997,26.749,H0041,净月区,1797,108.14547765695265
1133,23,1662,3412,72.5235000000026,27.312666666667,H0040,净月区,436,76.15846053477547
1134,36,1283,2592,65.5150000000013,25.3249999999999,H0001,净月区,1925,128.13923696417905
1135,11,1810,3760,72.0505000000031,18.2169999999999,H0041,净月区,4726,243.09109153580533
1136,11,543,1128,67.1815000000002,21.3190000000007,H0041,净月区,9528,44.36846768185806
1137,17,593,1232,69.995500000001,25.5979999999999,H0046,净月区,1920,170.99305831276075
1138,10,340,693,86.9515000000014,22.6903333333344,H0039,净月区,8669,615.9847630321547
1139,19,1311,2681,83.8427500000023,17.4949999999991,H0037,净月区,7489,48.009359161871515
1140,14,490,1012,67.2560000000004,22.2813333333344,H0046,净月区,851,41.3650692791472
1141,21,833,1720,67.0092500000017,25.7966666666671,H0046,净月区,1923,169.85960510696887
1142,17,845,1744,67.2075000000021,24.9033333333344,H0029,净月区,9744,55.607279779308044
1143,23,921,2064,85.8587499999999,5.37566666666578,H0028,净月区,5531,279.1320350266465
1144,16,838,1796,67.1662499999997,24.1056666666661,H0029,净月区,1991,117.4210619908341
1145,13,476,973,83.4687500000015,13.8526666666673,H0038,净月区,2141,120.78053141201093
1146,10,518,1110,70.8410000000015,25.5673333333325,H0029,净月区,3043,59.786590602970826
1147,6,571,1225,68.305500000001,19.8686666666674,H0029,净月区,4707,197.16267418700482
1148,8,298,853,65.4747499999999,20.7809999999995,H0001,净月区,2008,231.70317011118624
1149,6,1021,2190,71.724500000002,16.1266666666672,H0030,净月区,7426,207.31232709876548
1150,14,582,1666,64.26175,21.2313333333327,H0001,净月区,1960,168.9629538464203
1151,24,736,1500,87.9132499999997,27.4786666666671,H0027,净月区,3380,313.182908493047
1152,14,779,1970,85.1325000000003,19.3953333333331,H0035,净月区,3519,261.6508294075966
1153,11,447,1279,65.7420000000002,25.6903333333322,H0001,净月区,9701,59.1371789810329
1154,11,1344,3503,73.6880000000006,17.3729999999992,H0035,净月区,2198,173.35523250430361
1155,23,2881,8246,66.7120000000026,11.1053333333331,H0001,净月区,9332,217.31157134413132
1156,13,548,1115,69.1952499999999,25.8960000000007,H0051,净月区,1920,218.53437298965704
1157,14,545,1228,71.8355000000024,17.2173333333324,H0035,净月区,4771,233.5100897897881
1158,29,675,1932,64.3122500000004,25.173,H0001,净月区,1927,113.58045431266615
1159,7,720,2061,63.4157500000008,21.1756666666669,H0001,净月区,1952,251.02990636139995
1160,11,228,513,86.0947500000009,8.88499999999937,H0035,净月区,4840,113.5330466855028
1161,10,357,1022,66.5227500000007,23.0726666666664,H0002,净月区,1954,94.73566056738166
1162,5,239,539,87.3625000000011,18.6346666666661,H0035,净月区,2216,95.80136282976855
1163,5,414,842,71.0750000000004,27.3380000000003,H0057,净月区,2201,77.4197494647136
1164,19,450,1014,85.2522499999999,25.2310000000004,H0035,净月区,3394,218.92682936273184
1165,8,498,1425,62.8965000000008,21.108333333333,H0002,净月区,1952,295.75969576498153
1166,10,554,1222,88.5452500000028,29.0579999999991,H0033,净月区,3392,382.118317826173
1167,19,493,1111,85.0995000000019,9.13666666666776,H0033,净月区,4841,199.19964788904366
1168,6,331,667,67.227250000002,19.9306666666672,H0002,净月区,7041,79.35948821525596
1169,18,838,1888,83.2245,3.41366666666687,H0008,净月区,8486,304.0914136244484
1170,24,787,1585,65.6827500000006,26.6866666666677,H0003,净月区,1935,103.47974903530303
1171,8,493,1111,86.7552500000031,5.8186666666676,H0004,净月区,5531,251.39803800210788
1172,9,707,1637,80.9007500000014,23.2533333333341,H0009,净月区,4856,247.31174783107411
1173,6,196,399,88.0352500000008,19.3336666666658,H0006,净月区,2214,278.4070183019167
1174,5,276,608,84.1530000000006,13.7499999999993,H0006,净月区,2141,125.76972730187963
1175,14,564,1428,86.6837500000024,26.4390000000011,H0007,净月区,3417,76.71373006385508
1176,11,503,1013,68.7010000000008,26.5060000000001,H0003,净月区,1939,156.8314907153238
1177,17,355,1042,79.6777500000019,4.22533333333301,H0009,净月区,2092,288.6635863728978
1178,9,1163,2488,81.44025,23.3960000000006,H0009,净月区,7656,74.21716320268513
1179,9,269,681,84.0695000000018,11.9149999999995,H0009,净月区,2069,380.1972231023882
1180,10,420,958,81.7392500000018,22.3583333333342,H0009,净月区,7659,108.29849597807953
1181,3,275,555,66.0784999999997,22.3646666666658,H0003,净月区,852,130.69351745888076
1182,26,563,1428,71.5415000000022,11.0473333333327,H0005,净月区,4789,100.03923230466953
1183,9,1112,2332,74.4070000000008,16.070333333334,H0025,净月区,2183,344.2393305853213
1184,9,637,1362,84.5505000000024,18.8576666666667,H0012,净月区,3519,214.67151327023646
1185,2,68,192,62.9590000000029,21.5486666666678,H0003,净月区,1952,164.40103493495002
1186,5,1659,4681,68.9555000000013,20.5056666666674,H0003,净月区,9536,14.599647362281836
1187,10,282,606,83.3370000000002,13.1109999999997,H0012,净月区,2138,61.81651300403729
1188,9,308,660,83.3222500000019,11.7676666666663,H0012,净月区,2109,139.94003653023148
1189,13,347,1084,70.6960000000017,16.7356666666668,H0052,净月区,4770,128.03180229887485
1190,11,307,866,64.7127500000018,26.3416666666672,H0003,净月区,2004,9.606261661589164
1191,9,514,1099,80.2895000000028,9.55266666666669,H0012,净月区,2085,236.79856613668815
1192,11,306,774,89.1630000000028,19.0330000000003,H0012,净月区,2217,162.83674258584543
1193,8,455,973,81.3177500000002,23.5859999999993,H0012,净月区,4856,92.12347053893332
1194,14,2718,5740,72.672500000003,16.5869999999989,H0026,净月区,4771,108.85224745542297
1195,8,280,599,79.4962500000018,9.46066666666686,H0012,净月区,2085,104.25440968044818
1196,7,440,1241,68.5002500000032,24.8893333333342,H0003,净月区,1921,164.26577488870072
1197,4,300,847,68.0167500000017,22.0020000000005,H0003,净月区,4799,66.2417082441479
1198,5,160,451,67.3530000000007,19.241000000001,H0003,净月区,9537,72.81867013380221
1199,7,485,1049,71.2952500000021,25.9556666666659,H0057,净月区,1497,44.5592812228589
1200,4,1007,3146,71.12725,22.2679999999992,H0052,净月区,4796,53.07372870902606
1201,5,696,1506,70.6695000000011,23.5073333333323,H0052,净月区,1917,36.482556733635406
1202,19,404,964,83.8427500000023,17.4949999999991,H0012,净月区,7489,48.009359161871515
1203,6,618,2212,69.3467500000011,27.749,H0053,净月区,2270,88.02105929850853
1204,5,764,1602,74.5630000000013,17.065,H0025,净月区,2199,364.66281990872585
1205,5,136,306,84.5337500000021,14.4186666666665,H0047,净月区,2117,290.76565311426816
1206,22,531,1266,83.684250000001,4.75066666666635,H0012,净月区,8489,218.57411155037107
1207,8,373,1334,70.0660000000006,24.6390000000005,H0053,净月区,2005,149.63285780608342
1208,10,321,765,80.8795000000018,14.7813333333341,H0012,净月区,2137,230.38922425413458
1209,12,1126,3176,64.1795000000016,18.365333333333,H0003,净月区,8494,42.32210505166816
1210,6,328,781,84.8155000000013,18.3579999999992,H0013,净月区,4837,72.56360642709076
1211,21,634,1512,85.7562500000029,4.05199999999913,H0013,净月区,8484,458.31833101414645
1212,10,528,1258,80.9527500000016,5.97399999999955,H0013,净月区,4776,105.49345092697095
1213,10,257,612,83.679250000003,18.3026666666658,H0014,净月区,2128,202.95514950562233
1214,3,213,461,80.9445000000011,26.4819999999991,H0010,净月区,3353,186.25494311974253
1215,3,96,230,86.4787500000013,24.4153333333325,H0014,净月区,8679,286.83983003128077
1216,5,159,379,81.5584999999999,8.25633333333305,H0015,净月区,2191,214.33514408706301
1217,5,191,454,85.166000000001,26.3840000000002,H0015,净月区,3412,65.74334668854847
1218,7,258,541,72.3650000000013,11.6599999999991,H0025,净月区,9878,81.83281649836161
1219,4,96,211,86.9425000000028,18.5333333333328,H0015,净月区,2216,48.47035510856771
1220,8,342,964,64.85275,21.1213333333333,H0032,净月区,2008,57.69748294100744
1221,12,1149,2480,71.5210000000006,24.2859999999988,H0050,净月区,1946,38.729559517875494
1222,13,458,1003,86.6942500000008,16.8463333333335,H0017,净月区,4353,64.40289633275037
1223,3,386,816,74.9635000000026,18.0503333333325,H0026,净月区,2198,422.29331827944657
1224,11,282,617,92.8582500000026,20.4923333333322,H0016,净月区,2220,299.07985000453726
1225,14,719,1574,86.7552500000031,5.8186666666676,H0049,净月区,5531,251.39803800210788
1226,27,628,1279,75.1262500000003,5.19800000000004,H0026,净月区,9559,147.79958321994695
1227,3,101,315,83.2222500000022,15.0120000000011,H0018,净月区,2114,319.5638432057
1228,4,203,572,62.9590000000029,21.5486666666678,H0032,净月区,1952,164.40103493495002
1229,14,422,959,78.4477500000023,13.6873333333322,H0020,净月区,2151,456.9102061878099
1230,11,364,980,90.4867500000002,19.3763333333337,H0019,净月区,2218,302.2864111295022
1231,2,70,152,84.5710000000004,15.0503333333324,H0011,净月区,2117,143.84660718974314
1232,3,777,1640,69.9552500000031,21.3193333333332,H0026,净月区,9535,130.2982908865859
1233,4,113,319,64.8125000000022,20.2150000000003,H0032,净月区,7056,20.44307295927251
1234,9,543,1147,77.9802500000031,4.2546666666657,H0026,净月区,9557,240.64311382521657
1235,2,156,396,68.1620000000009,26.8299999999992,H0045,净月区,7038,62.41762902002266
1236,4,169,611,84.1855000000003,13.0709999999989,H0021,净月区,2141,222.83604492743945
1237,7,492,1039,77.1245,10.321,H0054,净月区,3252,87.99958985761228
1238,3,401,876,87.4125000000028,19.6126666666672,H0049,净月区,2216,368.386585206645
1239,5,581,1576,74.8120000000014,27.1316666666669,H0054,净月区,2176,51.797211421985374
1240,11,726,1969,84.6905000000007,3.1393333333322,H0056,净月区,8485,272.45341304319317
1241,11,2151,5112,67.7277500000031,10.969333333333,H0034,净月区,4709,84.28270906353744
1242,2,470,1034,64.85275,21.1213333333333,H0048,净月区,2008,57.69748294100744
1243,6,457,969,79.1297499999999,24.4493333333343,H0056,净月区,3517,198.8698197091763
1244,4,463,981,78.2327500000015,23.1383333333331,H0056,净月区,3509,305.3796861350262
1245,5,199,727,79.1782500000018,12.2110000000006,H0022,净月区,2150,115.0513095973003
1246,6,173,424,82.1725000000022,4.67499999999887,H0058,净月区,5539,458.2320743036821
