节点编号,路口横坐标,路口纵坐标,路口节点连接社区数,路口节点所属行政区
9068,17.1564250000031,57.5008666666671,0.0,绿园区
9069,16.7943250000029,57.2819333333333,0.0,绿园区
9070,16.327050000001,56.7299666666656,0.0,绿园区
9071,17.3877750000031,57.1989999999995,0.0,绿园区
9072,17.1878999999997,57.4584666666667,0.0,绿园区
9073,17.4608500000026,57.6361333333324,0.0,绿园区
9074,17.3198499999998,57.8735333333332,0.0,绿园区
9075,17.0441750000023,57.7285999999996,0.0,绿园区
9076,21.0736249999997,61.5717333333331,0.0,绿园区
9077,21.1756250000015,61.4891666666656,0.0,绿园区
9078,21.856575000001,60.9379666666664,0.0,绿园区
9079,21.3695750000014,61.7174666666666,0.0,绿园区
9080,13.7560500000014,51.1965999999996,0.0,绿园区
9081,13.8697000000008,51.0656333333325,0.0,绿园区
9082,13.3933000000006,50.9093000000007,0.0,绿园区
9083,14.56005,51.6951999999999,0.0,绿园区
9084,16.2196750000021,53.436299999999,0.0,绿园区
9085,14.9550000000005,52.9474333333345,0.0,绿园区
9086,15.376775,52.8333999999996,0.0,绿园区
9087,50.1137749999998,28.2365666666659,0.0,朝阳区
9088,66.1964500000032,78.5094333333329,0.0,宽城区
9089,66.0721000000031,78.5028000000002,0.0,宽城区
9090,65.5556250000018,78.2449333333328,0.0,宽城区
9091,65.237475,78.0325333333328,0.0,宽城区
9092,65.0864250000005,77.9132666666674,0.0,宽城区
9093,64.6572250000013,77.5693999999992,0.0,宽城区
9094,64.5476500000015,77.4270333333339,0.0,宽城区
9095,64.4455000000015,77.2374666666664,0.0,宽城区
9096,64.356925000002,77.0547666666678,0.0,宽城区
9097,64.1898500000018,76.6998000000001,0.0,宽城区
9098,64.1032750000008,76.5215999999995,0.0,宽城区
9099,63.9474250000021,76.1626666666662,0.0,宽城区
9100,63.8580250000018,75.9935000000004,0.0,宽城区
9101,63.7599000000009,75.758833333334,0.0,宽城区
9102,65.2501000000001,78.4359333333337,0.0,宽城区
9103,65.1158500000015,78.4852000000006,0.0,宽城区
9104,64.2904250000029,78.4739999999999,0.0,宽城区
9105,63.8351000000021,78.4303333333322,0.0,宽城区
9106,62.3705250000022,77.8119000000004,0.0,宽城区
9107,62.2291250000018,77.8024999999995,0.0,宽城区
9108,62.1901000000022,77.7985000000001,0.0,宽城区
9109,63.1556750000009,76.1543666666664,0.0,宽城区
9110,79.7930750000013,52.0208999999999,0.0,经开区
9111,79.7976000000027,52.351933333334,0.0,经开区
9112,79.9768500000013,52.3430000000005,0.0,经开区
9113,80.4601250000019,52.3532333333326,0.0,经开区
9114,81.3372000000001,52.2179333333336,0.0,经开区
9115,80.4620500000013,51.4582333333327,0.0,经开区
9116,80.4444000000011,51.3453666666663,0.0,经开区
9117,80.5415750000016,51.4100333333332,0.0,经开区
9118,80.4857250000026,51.3365999999991,0.0,经开区
9119,73.2770000000009,20.2622666666675,0.0,净月区
9120,71.7292250000021,20.4198333333328,0.0,净月区
9121,72.0915750000017,47.0437999999997,1.0,二道区
9122,71.2683500000004,47.0322666666666,0.0,二道区
9123,70.6854999999997,47.0240999999992,0.0,二道区
9124,43.9690250000027,44.4540666666669,0.0,汽开区
9125,44.5094250000011,45.6605666666666,0.0,绿园区
9126,45.2565749999998,47.1809333333345,0.0,绿园区
9127,45.861275,48.3413666666669,0.0,绿园区
9128,45.8794750000031,48.3768666666672,0.0,绿园区
9129,46.0609500000011,48.8118666666656,0.0,绿园区
9130,45.9721750000028,68.5763333333327,0.0,宽城区
9131,46.6995000000026,67.3667999999997,0.0,宽城区
9132,46.8400750000022,66.9891333333344,0.0,宽城区
9133,47.0425750000025,66.1207666666665,0.0,宽城区
9134,42.2857000000008,40.5783333333337,0.0,汽开区
9135,42.553625,42.0818000000007,0.0,汽开区
9136,42.3477000000005,41.2737666666677,0.0,汽开区
9137,43.4342000000001,43.1967999999993,0.0,汽开区
9138,43.5145500000012,43.5878666666672,2.0,汽开区
9139,42.9144000000008,42.9345666666663,0.0,汽开区
9140,42.2257500000001,40.3172666666668,0.0,汽开区
9141,43.3889500000007,42.8866333333341,0.0,汽开区
9142,42.8760250000018,43.1057000000005,0.0,汽开区
9143,42.9652249999997,43.2789666666669,0.0,汽开区
9144,42.915875000002,43.2229666666662,0.0,汽开区
9145,42.8975250000008,43.1830333333328,0.0,汽开区
9146,42.8785000000005,43.1158999999989,0.0,汽开区
9147,41.9653000000011,43.6314666666675,1.0,汽开区
9148,42.0245250000022,43.5640999999999,0.0,汽开区
9149,42.1955750000009,43.4772000000005,0.0,汽开区
9150,43.2561000000007,43.1509333333343,0.0,汽开区
9151,44.4776750000031,45.6676333333329,0.0,绿园区
9152,45.2833000000013,47.2578333333331,0.0,绿园区
9153,46.2387750000026,50.4757666666672,0.0,绿园区
9154,46.4080750000022,52.5502333333326,0.0,绿园区
9155,46.6902750000031,56.4472999999997,0.0,绿园区
9156,46.7316500000017,57.2568666666674,0.0,绿园区
9157,43.1208750000032,42.9851333333341,0.0,汽开区
9158,42.5569250000031,41.955333333334,0.0,汽开区
9159,43.2167999999997,43.164666666667,0.0,汽开区
9160,42.9020500000021,43.1507999999994,0.0,汽开区
9161,42.9539250000026,43.2371666666664,0.0,汽开区
9162,42.2452,43.5781000000001,1.0,汽开区
9163,42.0262250000008,43.6506333333332,0.0,汽开区
9164,43.6865750000024,44.0931333333339,1.0,汽开区
9165,67.6887750000006,27.2544666666666,0.0,净月区
9166,67.653700000001,27.2545333333341,0.0,净月区
9167,67.6644250000003,26.6540000000006,0.0,净月区
9168,67.6631500000013,29.2178333333339,1.0,经开区
9169,67.6061000000026,34.9095333333338,1.0,经开区
9170,67.5979000000027,35.8225333333332,0.0,经开区
9171,67.5404250000007,39.1101333333334,1.0,二道区
9172,67.478825000002,42.2108666666669,0.0,二道区
9173,67.4685250000024,43.005766666667,0.0,二道区
9174,67.9102,27.4525666666676,0.0,净月区
9175,67.3194250000009,54.5352333333327,0.0,二道区
9176,67.4242750000005,43.0173333333338,0.0,二道区
9177,67.426600000001,42.845766666666,0.0,二道区
9178,67.4970750000021,39.1978333333327,0.0,二道区
9179,67.551550000001,35.8405333333328,1.0,经开区
9180,67.5619000000012,35.0311333333337,0.0,经开区
9181,67.3646000000012,54.5353000000001,0.0,二道区
9182,67.3610500000024,54.8071666666677,0.0,二道区
9183,67.3478500000009,55.6954333333337,0.0,二道区
9184,66.7124750000028,54.4762333333324,0.0,二道区
9185,67.0713999999997,54.2528333333342,0.0,二道区
9186,67.3438750000024,53.8533333333338,2.0,二道区
9187,67.9410249999997,54.7278666666671,0.0,二道区
9188,67.6021250000005,54.8916999999989,0.0,二道区
9189,59.6982250000018,54.5440333333337,0.0,宽城区
9190,53.2110500000016,56.2883000000009,0.0,宽城区
9191,53.2346750000023,56.4040666666656,0.0,宽城区
9192,53.1596749999999,56.4146666666664,0.0,宽城区
9193,53.1177000000014,56.4653666666667,0.0,宽城区
9194,46.958625000002,57.3898333333342,0.0,绿园区
9195,46.5659000000009,57.3782333333336,1.0,绿园区
9196,44.0075000000029,44.583733333333,0.0,绿园区
9197,44.4476500000022,45.6827666666655,0.0,绿园区
9198,44.2892500000021,45.4406666666666,1.0,绿园区
9199,43.8751750000002,44.6064666666667,2.0,绿园区
9200,43.8494499999997,44.4893666666673,0.0,汽开区
9201,43.841650000001,44.474400000001,0.0,汽开区
9202,45.8041500000022,48.4552333333331,0.0,绿园区
9203,45.751525,48.3838999999999,0.0,绿园区
9204,45.2501000000005,47.2630000000009,1.0,绿园区
9205,45.8357750000005,48.5210999999997,0.0,绿园区
9206,44.9332250000012,46.6970666666668,0.0,绿园区
9207,45.8496000000004,48.2794333333345,0.0,绿园区
9208,46.1926500000018,50.4600999999999,3.0,绿园区
9209,46.0457250000026,49.3102666666658,0.0,绿园区
9210,46.1693000000025,49.3669333333339,0.0,绿园区
9211,46.1875250000006,49.4827999999998,0.0,绿园区
9212,46.5648250000008,54.1380333333332,1.0,绿园区
9213,46.4171250000014,53.8860999999997,0.0,绿园区
9214,46.3629000000019,52.5183000000003,0.0,绿园区
9215,46.7363000000027,57.3650333333333,0.0,绿园区
9216,46.7740250000013,58.238533333333,0.0,绿园区
9217,46.9590250000032,62.2452333333333,0.0,宽城区
9218,47.0780000000026,66.1222666666674,0.0,宽城区
9219,46.6902750000031,57.2557333333326,0.0,绿园区
9220,46.6395000000013,56.4200999999992,0.0,绿园区
9221,46.6949000000021,57.3651000000008,0.0,绿园区
9222,46.6126750000022,56.6725333333338,0.0,绿园区
9223,47.4386500000001,57.1513333333324,0.0,绿园区
9224,47.4272750000004,57.3118000000008,0.0,绿园区
9225,46.7343749999998,58.3126333333344,0.0,绿园区
9226,46.6718000000022,57.8890999999994,1.0,绿园区
9227,46.9785250000001,57.690966666667,0.0,绿园区
9228,46.5421750000026,57.0646333333329,0.0,绿园区
9229,46.6049750000011,57.4477666666671,0.0,绿园区
9230,46.8070249999997,56.8463333333327,1.0,绿园区
9231,47.0559500000007,62.8244666666665,0.0,宽城区
9232,46.9468749999997,63.840199999999,0.0,宽城区
9233,47.06805,63.8119666666673,0.0,宽城区
9234,46.8715250000003,62.8708666666663,0.0,宽城区
9235,46.9173500000011,62.1334999999993,0.0,宽城区
9236,46.8944000000029,67.0068666666666,0.0,宽城区
9237,46.732500000001,67.4263333333324,0.0,宽城区
9238,46.6023250000021,67.4796666666661,0.0,宽城区
9239,46.8651500000021,66.7676999999998,0.0,宽城区
9240,56.869650000003,54.9149666666674,0.0,宽城区
9241,58.0280500000008,54.4396333333334,0.0,宽城区
9242,57.3552750000026,54.5418666666677,0.0,宽城区
9243,57.8338000000009,54.438500000001,0.0,宽城区
9244,58.0448500000017,54.4397333333322,0.0,宽城区
9245,58.1042500000031,54.512099999999,0.0,宽城区
9246,56.9795000000006,54.736166666667,0.0,宽城区
9247,57.1745000000021,54.6464999999993,0.0,宽城区
9248,58.2872000000023,54.4646999999993,0.0,宽城区
9249,58.607975000001,54.4953666666667,0.0,宽城区
9250,58.8976750000008,54.5234000000008,0.0,宽城区
9251,58.137900000002,54.4608000000011,0.0,宽城区
9252,58.1692500000024,55.0528000000009,0.0,宽城区
9253,58.7763000000017,54.6371000000008,0.0,宽城区
9254,58.4524500000008,54.8130999999993,0.0,宽城区
9255,58.8597000000028,54.6356666666673,0.0,宽城区
9256,58.3387000000002,54.8616666666675,0.0,宽城区
9257,58.2295500000001,54.6463666666668,0.0,宽城区
9258,57.739650000002,55.0181000000004,0.0,宽城区
9259,57.6330000000027,54.5216333333324,0.0,宽城区
9260,57.984525000002,56.7418333333336,1.0,宽城区
9261,57.8648000000008,56.7419333333324,0.0,宽城区
9262,32.6462999999997,15.6609000000003,1.0,长春新区(高新)
9263,43.8533750000012,26.5634999999994,0.0,长春新区(高新)
9264,45.2491750000021,26.5828333333336,0.0,长春新区(高新)
9265,45.5887500000003,26.5853999999995,0.0,长春新区(高新)
9266,46.1465000000025,26.5834666666673,0.0,长春新区(高新)
9267,49.8557000000019,30.7174999999991,0.0,朝阳区
9268,49.90205,30.8102999999988,0.0,朝阳区
9269,49.9004750000012,30.8970333333344,0.0,朝阳区
9270,49.8988000000011,30.9903333333329,0.0,朝阳区
9271,49.5623250000001,30.7125666666674,0.0,朝阳区
9272,49.561200000003,30.8025666666675,0.0,朝阳区
9273,49.5601250000028,30.8911000000004,1.0,朝阳区
9274,49.558900000001,30.991499999999,0.0,朝阳区
9275,49.5573250000021,31.0945666666669,0.0,朝阳区
9276,49.555325,31.2257000000002,0.0,朝阳区
9277,49.5534250000027,31.3491333333336,0.0,朝阳区
9278,49.5515750000024,31.4697666666675,0.0,朝阳区
9279,49.831975,31.5990666666674,0.0,朝阳区
9280,49.9319749999998,31.6120666666677,0.0,朝阳区
9281,49.9316749999998,31.6858000000006,0.0,朝阳区
9282,50.3317250000031,31.6888333333338,0.0,朝阳区
9283,49.8467250000019,31.4144000000004,0.0,朝阳区
9284,49.9290500000029,31.3890333333333,0.0,朝阳区
9285,49.9320500000025,31.2746999999997,0.0,朝阳区
9286,49.9347000000014,31.1744333333337,0.0,朝阳区
9287,49.9355500000007,31.1414666666678,0.0,朝阳区
9288,49.9374500000016,31.0699333333323,0.0,朝阳区
9289,50.3224000000024,32.3589000000008,0.0,朝阳区
9290,50.391525000002,31.4880999999995,0.0,朝阳区
9291,50.5776250000025,31.3745666666658,0.0,朝阳区
9292,51.1134500000026,31.3777000000002,0.0,朝阳区
9293,51.0955250000009,31.9967333333343,0.0,朝阳区
9294,51.0847250000026,32.3692666666678,0.0,朝阳区
9295,51.3440000000003,31.3912666666667,0.0,朝阳区
9296,50.7924250000009,31.221100000001,0.0,朝阳区
9297,50.0197750000027,30.8325999999989,0.0,朝阳区
9298,50.6961250000018,30.7006000000006,0.0,朝阳区
9299,19.3539000000023,24.3886666666668,0.0,汽开区
9300,19.5372500000026,23.9450999999988,0.0,汽开区
9301,20.1477750000016,24.2574999999997,0.0,汽开区
9302,20.7256999999998,24.5500000000002,0.0,汽开区
9303,20.9461750000024,25.2071999999994,0.0,汽开区
9304,20.4855500000001,24.9758666666674,0.0,汽开区
9305,19.9029500000023,24.682066666666,0.0,汽开区
9306,69.6277000000016,24.0158999999996,0.0,净月区
9307,67.8127500000016,16.8866666666669,0.0,净月区
9308,67.9758750000019,14.8444333333326,0.0,净月区
9309,67.7783250000026,21.562933333333,0.0,净月区
9310,67.7532999999997,22.9278000000003,0.0,净月区
9311,63.3920000000003,18.0083999999994,0.0,净月区
9312,26.1899750000012,40.689133333333,0.0,绿园区
9313,56.7707000000013,18.8912999999999,0.0,南关区
9314,56.6980000000008,18.8924333333323,0.0,南关区
9315,47.4083749999998,11.9643333333338,0.0,南关区
9316,47.345025000002,11.9640333333327,0.0,南关区
9317,45.656925000003,11.9556000000003,0.0,南关区
9318,44.9091750000008,11.9506666666661,0.0,南关区
9319,44.90865,11.8925666666669,0.0,南关区
9320,45.6557000000011,11.8938666666656,0.0,南关区
9321,46.4566750000017,11.8952999999991,0.0,南关区
9322,47.3449750000015,11.9025999999991,0.0,南关区
9323,47.4086500000013,11.902933333334,0.0,南关区
9324,52.430300000001,15.3095666666658,2.0,南关区
9325,45.6477750000026,12.861066666666,0.0,南关区
9326,44.917575000003,12.8605666666672,0.0,南关区
9327,45.6597000000016,11.9958000000011,0.0,南关区
9328,44.9095250000013,11.9874000000001,0.0,南关区
9329,42.1501250000027,12.1516000000004,0.0,长春新区(高新)
9330,67.1765999999998,9.69773333333279,1.0,净月区
9331,67.1507250000012,10.5359333333344,0.0,净月区
9332,67.1460250000031,11.6276333333332,1.0,净月区
9333,67.1474500000002,12.2479000000008,0.0,净月区
9334,67.0578500000012,14.4582333333337,0.0,净月区
9335,73.7439000000002,8.27966666666669,0.0,净月区
9336,27.1081000000031,8.40199999999906,0.0,长春新区(高新)
9337,67.2616250000004,21.6100666666677,0.0,净月区
9338,46.9282500000006,25.9474333333335,1.0,长春新区(高新)
9339,56.6888250000019,10.6373666666665,0.0,南关区
9340,57.3453000000015,10.020266666667,0.0,南关区
9341,56.2617000000003,10.3197666666664,0.0,南关区
9342,56.340825000003,8.62073333333295,0.0,南关区
9343,55.0802000000026,7.74273333333279,0.0,南关区
9344,59.4184500000026,80.0699333333341,0.0,宽城区
9345,59.2233000000029,80.4858999999993,0.0,宽城区
9346,59.2109750000027,80.6175000000001,0.0,宽城区
9347,58.5900000000024,80.8220333333338,0.0,宽城区
9348,58.1430249999997,80.745033333334,0.0,宽城区
9349,58.2524500000012,80.3657333333329,0.0,宽城区
9350,33.3021250000023,16.4228333333322,0.0,长春新区(高新)
9351,33.4527500000021,16.3666666666676,0.0,长春新区(高新)
9352,33.6699000000031,16.3577000000004,0.0,长春新区(高新)
9353,33.0651250000003,15.9970000000011,0.0,长春新区(高新)
9354,33.3289000000008,16.0340999999988,0.0,长春新区(高新)
9355,33.6675750000026,16.0303666666669,0.0,长春新区(高新)
9356,8.97717500000184,38.8619666666656,0.0,汽开区
9357,11.2373500000018,39.3301666666659,0.0,汽开区
9358,11.333675000003,39.3329666666678,0.0,汽开区
9359,12.822700000001,40.1322333333335,0.0,汽开区
9360,11.3272500000008,39.4087000000004,0.0,汽开区
9361,7.89600000000235,36.7915666666671,0.0,汽开区
9362,7.96330000000012,37.556166666666,0.0,汽开区
9363,7.99770000000066,37.882266666666,0.0,汽开区
9364,8.30885000000237,39.2088333333334,0.0,汽开区
9365,8.34640000000064,39.4640999999988,0.0,汽开区
9366,8.35740000000129,39.2902999999999,0.0,汽开区
9367,8.32495000000222,39.3235666666669,0.0,汽开区
9368,8.18010000000058,38.5281666666657,0.0,汽开区
9369,9.43117500000312,39.2751666666674,0.0,汽开区
9370,9.86897499999984,39.292766666667,0.0,汽开区
9371,8.01147499999999,39.2239666666659,0.0,汽开区
9372,7.7056500000019,38.4511333333322,0.0,汽开区
9373,7.81975000000301,37.7860333333331,0.0,汽开区
9374,7.18690000000066,39.1640333333333,0.0,汽开区
9375,8.74415000000184,41.3055333333337,0.0,汽开区
9376,8.72645000000105,41.4365000000008,0.0,汽开区
9377,8.95087500000003,42.9679333333345,0.0,汽开区
9378,8.81542500000165,40.8944666666666,0.0,汽开区
9379,7.4177750000004,39.2924999999996,0.0,汽开区
9380,9.14312500000136,39.461133333333,0.0,汽开区
9381,7.6565500000001,39.2954999999991,0.0,汽开区
9382,8.0151000000015,39.098433333334,0.0,汽开区
9383,8.68182500000003,39.9422333333324,0.0,汽开区
9384,8.03005000000212,37.6288000000002,0.0,汽开区
9385,18.7863250000007,36.2794666666678,0.0,汽开区
9386,19.5757500000013,36.4795999999998,0.0,汽开区
9387,19.5771250000014,36.5421000000007,0.0,汽开区
9388,18.7934750000025,36.3311000000005,0.0,汽开区
9389,22.6629500000008,38.3276333333337,0.0,汽开区
9390,9.85565000000221,44.9052333333337,0.0,绿园区
9391,7.83355000000086,37.5938999999998,0.0,汽开区
9392,7.85375000000244,36.9910000000004,0.0,汽开区
9393,7.88632500000119,37.5846999999989,0.0,汽开区
9394,7.86647500000015,36.4771666666665,0.0,汽开区
9395,7.76107500000123,37.754666666667,0.0,汽开区
9396,6.47267500000126,38.8355666666674,0.0,汽开区
9397,7.91875000000175,37.5764333333327,0.0,汽开区
9398,7.93460000000223,37.7423000000003,0.0,汽开区
9399,7.98517500000173,37.7697000000007,0.0,汽开区
9400,7.90800000000047,36.4648666666672,0.0,汽开区
9401,7.87907500000173,36.2961333333326,0.0,汽开区
9402,6.18052500000132,37.4896999999995,0.0,汽开区
9403,6.15600000000072,37.3205666666673,0.0,汽开区
9404,6.23980000000302,37.5811333333331,0.0,汽开区
9405,6.78732500000123,40.4411000000001,0.0,汽开区
9406,29.0253000000007,46.1827999999992,0.0,绿园区
9407,29.2775250000012,46.1223333333341,0.0,绿园区
9408,29.4108000000008,46.1195000000008,0.0,绿园区
9409,30.4826250000012,46.0824999999995,1.0,绿园区
9410,41.3427750000004,61.5510666666665,0.0,宽城区
9411,42.2059250000011,68.919866666666,0.0,宽城区
9412,40.1893250000001,67.7776666666669,0.0,宽城区
9413,48.5731750000014,69.5323666666662,0.0,宽城区
9414,49.1693499999997,68.7856333333343,0.0,宽城区
9415,49.2302500000008,68.8125333333337,0.0,宽城区
9416,48.609625000001,69.5788666666672,0.0,宽城区
9417,51.8030500000002,67.4650333333323,3.0,宽城区
9418,50.2476750000014,69.3922333333343,1.0,宽城区
9419,39.5245250000009,69.0309333333327,0.0,宽城区
9420,40.1573749999997,69.4035,0.0,宽城区
9421,41.1330999999997,69.9778666666665,0.0,宽城区
9422,39.7454750000001,68.6143999999989,0.0,宽城区
9423,40.3767500000001,68.9923000000003,0.0,宽城区
9424,41.3658249999997,69.5843999999989,0.0,宽城区
9425,27.7247500000009,52.4699999999996,0.0,绿园区
9426,27.5771500000026,52.3304000000001,0.0,绿园区
9427,31.3169500000008,48.8854999999996,0.0,绿园区
9428,29.9366000000028,49.7624999999999,0.0,绿园区
9429,32.1115250000013,43.9310333333343,0.0,绿园区
9430,27.9441499999997,43.6124666666657,0.0,绿园区
9431,29.4618,43.7356000000004,0.0,绿园区
9432,29.515025000002,43.7364666666677,0.0,绿园区
9433,30.4794250000029,43.7521333333327,0.0,绿园区
9434,31.7651500000018,44.280333333333,0.0,绿园区
9435,30.4860250000019,45.1462333333339,0.0,绿园区
9436,30.4870749999999,43.9207333333324,0.0,绿园区
9437,30.1161000000008,43.0253333333326,0.0,绿园区
9438,29.7169250000024,42.2303333333337,1.0,绿园区
9439,28.7591750000011,42.2627666666671,0.0,绿园区
9440,29.1728249999998,43.0116666666673,0.0,绿园区
9441,29.0892249999999,43.0115999999998,0.0,绿园区
9442,28.6977500000027,42.2648333333342,0.0,绿园区
9443,27.6305749999999,43.0104666666675,0.0,绿园区
9444,28.8538500000008,43.9047333333325,0.0,绿园区
9445,29.3006000000027,45.1436333333343,1.0,绿园区
9446,28.9211250000001,45.663500000001,0.0,绿园区
9447,31.7417000000013,45.1513999999994,1.0,绿园区
9448,21.4344000000004,27.2637333333326,0.0,汽开区
9449,8.82950000000093,34.2631666666667,0.0,汽开区
9450,18.8660250000012,36.8174666666666,0.0,汽开区
9451,18.979575000003,37.4459333333329,0.0,汽开区
9452,18.4414250000025,19.6903333333343,0.0,汽开区
9453,17.0098000000003,20.5207666666662,0.0,汽开区
9454,16.804650000001,20.7651666666659,0.0,汽开区
9455,16.974900000001,20.4186666666667,0.0,汽开区
9456,17.8515750000017,20.0826666666671,0.0,汽开区
9457,18.0222749999999,19.9659000000002,0.0,汽开区
9458,18.3856750000011,19.5221000000008,0.0,汽开区
9459,17.9859499999999,20.2089000000001,0.0,汽开区
9460,16.8703749999999,21.6564999999989,0.0,汽开区
9461,18.3617750000025,19.9969000000001,0.0,汽开区
9462,18.346600000001,20.0553000000004,0.0,汽开区
9463,17.1783000000012,20.2779333333325,0.0,汽开区
9464,16.8786250000004,20.805333333333,0.0,汽开区
9465,28.1286250000008,3.00853333333369,0.0,长春新区(高新)
9466,28.1225000000021,1.73556666666741,0.0,长春新区(高新)
9467,28.1274000000025,3.94746666666634,0.0,长春新区(高新)
9468,46.4450250000006,8.41186666666734,0.0,南关区
9469,47.4111000000015,11.0403333333338,0.0,南关区
9470,45.6547250000021,11.0294666666656,0.0,南关区
9471,46.4433,11.0302999999992,0.0,南关区
9472,28.3242250000022,1.72073333333363,0.0,长春新区(高新)
9473,26.3122250000016,1.7390999999994,0.0,长春新区(高新)
9474,17.6812500000025,22.4353666666678,0.0,汽开区
9475,16.9927750000021,22.1908666666669,0.0,汽开区
9476,17.0362250000018,22.1504666666661,0.0,汽开区
9477,16.5468000000004,21.3446333333328,0.0,汽开区
9478,15.8905750000002,21.6201666666673,0.0,汽开区
9479,15.9828250000018,22.0067333333323,0.0,汽开区
9480,15.2969499999998,21.5964333333337,0.0,汽开区
9481,15.3257750000009,21.4552000000007,0.0,汽开区
9482,16.156500000001,21.6845666666667,0.0,汽开区
9483,57.8505749999998,21.2750333333342,0.0,南关区
9484,59.7401000000026,21.2673333333342,1.0,南关区
9485,59.4610750000015,13.6520000000004,0.0,南关区
9486,59.1121000000001,15.7219999999991,1.0,南关区
9487,59.4192250000027,18.009233333333,0.0,南关区
9488,59.4870749999998,18.2657333333343,0.0,南关区
9489,60.3793250000031,19.6662999999996,0.0,南关区
9490,61.0769500000004,20.9774333333333,1.0,南关区
9491,59.6490250000024,20.2612000000002,0.0,南关区
9492,59.9358750000008,20.034299999999,0.0,南关区
9493,60.2938750000028,19.7582666666657,1.0,南关区
9494,57.8983750000006,19.7402666666662,0.0,南关区
9495,57.5280500000019,18.410933333333,0.0,南关区
9496,57.4497250000015,18.5195333333326,0.0,南关区
9497,57.7121500000004,18.4544999999995,0.0,南关区
9498,57.6412500000032,18.3826333333338,0.0,南关区
9499,60.3324250000021,17.9554666666656,0.0,南关区
9500,58.2673500000013,18.5551666666678,0.0,南关区
9501,57.1350000000024,18.2094999999999,0.0,南关区
9502,64.3477500000032,18.5674666666671,0.0,净月区
9503,61.4129000000006,17.7294333333341,0.0,南关区
9504,64.8460499999999,16.9350333333327,0.0,净月区
9505,64.1968750000004,16.4618333333332,0.0,净月区
9506,62.753000000000696,15.4714000000003,0.0,净月区
9507,57.9347500000011,12.9882666666674,0.0,南关区
9508,57.9556250000017,12.9426333333337,0.0,南关区
9509,57.5668,18.4039000000003,0.0,南关区
9510,57.4027000000008,17.5911333333332,0.0,南关区
9511,57.4836750000003,17.6492666666661,0.0,南关区
9512,57.6137250000031,18.3917666666673,0.0,南关区
9513,56.4277750000031,18.6787333333337,0.0,南关区
9514,58.1942250000012,18.3452333333326,0.0,南关区
9515,58.3516000000017,18.3100333333333,0.0,南关区
9516,57.8522750000019,19.3223333333326,0.0,南关区
9517,57.503975000003,18.8851000000009,0.0,南关区
9518,57.3140500000022,17.9540333333345,0.0,南关区
9519,57.6409750000018,17.8873999999993,0.0,南关区
9520,58.2041500000017,18.3129999999991,0.0,南关区
9521,59.6966999999999,17.9442666666674,0.0,南关区
9522,59.7761000000006,18.2022666666673,0.0,南关区
9523,60.7360500000027,16.6999333333327,0.0,南关区
9524,60.8784750000027,16.7835999999989,0.0,南关区
9525,61.4778000000023,17.1449666666656,0.0,南关区
9526,62.7862750000006,15.4270333333339,0.0,净月区
9527,65.2249250000025,19.3495333333331,0.0,净月区
9528,67.1113000000005,21.4385666666672,1.0,净月区
9529,64.445150000001,18.5810333333336,0.0,净月区
9530,68.3801250000009,22.7808333333333,0.0,净月区
9531,67.6288000000014,22.0692333333332,0.0,净月区
9532,67.6439250000023,22.0226666666671,0.0,净月区
9533,64.8025750000016,18.9854999999994,0.0,净月区
9534,69.6747500000008,23.9971000000002,0.0,净月区
9535,70.1580250000014,21.6724333333337,1.0,净月区
9536,68.9131750000023,20.4886333333339,1.0,净月区
9537,67.5732000000018,19.1836000000005,1.0,净月区
9538,64.8467000000004,16.8800000000005,0.0,净月区
9539,56.049325,13.7734000000004,0.0,南关区
9540,56.5630250000027,13.7692999999999,0.0,南关区
9541,55.1559000000026,16.9489333333341,0.0,南关区
9542,55.6746750000023,16.9865333333329,0.0,南关区
9543,59.4348000000018,13.5636,0.0,南关区
9544,59.5100750000022,13.5852666666665,0.0,南关区
9545,59.5782749999998,13.6048999999995,0.0,南关区
9546,62.1285750000027,14.8688666666672,0.0,净月区
9547,64.2255499999997,16.411633333334,0.0,净月区
9548,64.8228500000023,13.8575666666677,0.0,净月区
9549,64.8309000000005,18.2106333333323,0.0,净月区
9550,65.7092749999997,10.5227333333341,0.0,净月区
9551,65.6797000000005,12.2367333333339,0.0,净月区
9552,65.6265750000031,14.3439666666675,0.0,净月区
9553,69.4698250000023,12.3056666666675,0.0,净月区
9554,69.4842500000021,11.6289999999992,0.0,净月区
9555,76.2841250000008,5.28503333333437,0.0,净月区
9556,76.2716500000025,4.47623333333288,0.0,净月区
9557,77.2286750000006,4.28023333333272,1.0,净月区
9558,77.2267500000012,5.13436666666678,0.0,净月区
9559,75.5336,5.41570000000036,1.0,净月区
9560,66.6615500000027,2.60363333333421,0.0,净月区
9561,67.2839000000032,2.61466666666621,0.0,净月区
9562,71.321925000003,1.99173333333391,0.0,净月区
9563,67.3172500000021,1.14520000000103,0.0,净月区
9564,67.3161250000014,1.20563333333242,0.0,净月区
9565,67.3357750000001,0.130600000000906,0.0,净月区
9566,66.7112000000003,0.119699999999057,0.0,净月区
9567,66.1694750000024,0.110266666666803,0.0,净月区
9568,51.9642750000031,6.66223333333231,0.0,南关区
9569,55.2782750000027,7.7398000000007,0.0,南关区
9570,64.2438250000019,80.9304333333335,0.0,宽城区
9571,64.0125750000031,82.047133333333,0.0,宽城区
9572,63.5627999999997,82.9436333333339,0.0,宽城区
